Source,Reference,Translation
28 Yaşındaki Aşçı San Francisco Alışveriş Merkezinde Ölü Bulundu,28-Year-Old Chef Found Dead at San Francisco Mall,Chef found dead at the age of 28 in San Francisco Shopping Center.
"Kısa süre önce San Francisco'ya taşınmış olan 28 yaşındaki aşçı, bu hafta içinde yerel bir alışveriş merkezinin merdiven boşluğunda ölü bulundu.",A 28-year-old chef who had recently moved to San Francisco was found dead in the stairwell of a local mall this week.,A 28-year-old chef who had recently moved to San Francisco was found dead in a local shopping mall's stairwell this week.
"Ancak kurbanın erkek kardeşi, ona zarar vermek isteyebilecek biri olabileceğini düşünmediğini belirterek şöyle dedi: ""Sonunda onun için işler iyi gidiyordu.""","But the victim's brother says he can't think of anyone who would want to hurt him, saying, ""Things were finally going well for him.""","However, he didn't consider that his brother, the sacrificial animal, could also be harmed by someone. He said, ""In the end, things were going well for him."""
"San Francisco Adli Tıp Kurumu, Çarşamba sabahı Westfield Alışveriş Merkezinde bulunan cesedin 28 yaşındaki San Francisco sakini Frank Galicia'ya ait olduğunun belirlendiğini açıkladı.","The body found at the Westfield Mall Wednesday morning was identified as 28-year-old San Francisco resident Frank Galicia, the San Francisco Medical Examiner's Office said.",The San Francisco Medical Examiner's Office announced that the deceased found at Westfield Shopping Center on Wednesday morning was identified as 28-year-old Frank Galicia from San Francisco.
"San Francisco Emniyet Müdürlüğü, ölüm nedeninin cinayet olduğunun belirlendiğini ve araştırmaların devam ettiğini bildirdi.",The San Francisco Police Department said the death was ruled a homicide and an investigation is ongoing.,The San Francisco Police Department has announced that the cause of death has been determined to be homicide and that investigations are continuing.
"Kurbanın erkek kardeşi Louis Galicia, San Francisco'daki ABC istasyonu KGO'ya, daha önce Boston'da mutfak bölüm şefi olarak çalışmakta olan Frank'in, altı ay önce hayallerindeki işe kavuşarak San Francisco Sons & Daughters mutfak bölüm şefi olarak çalışmaya başladığını belirtti.","The victim's brother, Louis Galicia, told ABC station KGO in San Francisco that Frank, previously a line cook in Boston, had landed his dream job as line chef at San Francisco's Sons & Daughters restaurant six months ago.","Louis Galicia, the brother of the sacrificial animal, stated that Frank, who had previously worked as the head of the kitchen department in Boston, has started working as the head of the kitchen department at San Francisco Sons & Daughters, six months ago, realizing his dream job."
"Sons & Daughters yetkilisi, bu ölümün kendilerini ""şaşkına çevirdiğini ve son derece üzgün olduklarını"" belirtti.","A spokesperson for Sons & Daughters said they were ""shocked and devastated"" by his death.","The spokesperson for Sons & Daughters stated that they were ""shocked and extremely saddened"" by this death."
"Sözcü, ""Burada sıkı bir aile gibi çalışan küçük bir ekibiz ve kendisi çok özlenecek"" açıklamasında bulundu.","""We are a small team that operates like a close knit family and he will be dearly missed,"" the spokesperson said.","The word, ""Here, we are a small team that works closely together like a tight-knit family, and one will really miss him/herself"" was included in the statement."
Bu zorlu zamanda Frank'in ailesine yalnız olmadıklarını ve dualarımızın onlarla olduğunu belirtmek isteriz.,Our thoughts and condolences are with Frank's family and friends at this difficult time.,We want to point out that they were not alone in these difficult times and that our duels were with them.
"Louis Galicia, Frank'in başlangıçta hostellerde kaldığını belirtti ve ""Sonunda onun için işler iyi gidiyordu"" dedi.","Louis Galicia said Frank initially stayed in hostels, but recently, ""Things were finally going well for him.""","Louis Galicia stated that Frank stayed in hostels in the beginning and said ""In the end, things were going well for him."""
"Louis Galicia, KGO'ya ""Bir daire tutmuştu ve bir kızla çıkıyordu"" dedi.","""He found an apartment, he was dating a girl,"" Louis Galicia told KGO.","Louis Galicia said, ""He was holding a ball and was leaving with a girl."" (Regarding the suspect in a surveillance video)"
"Louis Galicia, küçük erkek kardeşine zarar vermek isteyebilecek biri olabileceğini düşünmediğini söyledi.",Louis Galicia said he could not think of anyone who would want to hurt his younger brother.,Louis Galicia stated that he did not think that someone could intend to harm his little brother.
"O kocaman bir kalbi olan, nazik bir kişiydi.",He was a kind spirit with a big heart.,He was a generous person with a big heart and a gentle soul.
"Aileyle bağ kurma yolu her zaman için bize bir tabak hazırlamak, bize yemek yapmaktı"" dedi Louis Galicia.","His way of connecting with the family was always making us a dish, making us dinner,"" Louis Galicia said.","""Making a layer of food ready for the family or cooking for us was always the way Louis Galicia used to bond with us,"" they said.

Note: The sentence you provided is a little bit ambiguous in Turkish, so I had to make an assumption while translating it. The phrase ""bir tabak hazırlamak"" can either mean ""preparing a layer (of food)"" or ""preparing a dish,"" and I chose the former because of the context. Similarly, ""yemek yapmaktı"" can mean ""cooking"" or ""making food,"" and I chose the former. However, both of these phrases can be interpreted in different ways depending on the context."
Münakaşaya girmekten hiç hoşlanmazdı.,He never wanted to be in any kind of altercation.,He/she did not enjoy getting involved in the discussion at all.
"Erkek kardeşim, her duruma uyum sağlardı.",He was the brother that went with the flow.,"My brother, he adapted to every situation.

Note: The sentence ""Erkek kardeşim, her duruma uyum sağlardı."" can be translated in many different ways depending on the context. This is just one possible translation."
