Source,Reference,Translation
Munich 1856: Four maps that will change your view of the city,"München 1856: Vier Karten, die Ihren Blick auf die Stadt verändern","München 1856: Vier Karten, die Ihre Sicht auf die Stadt ändern werden"
"A mental asylum, where today young people are said to meet.","Eine Irren-Anstalt, wo sich heute Jugendliche begegnen sollen.","Ein psychiatrisches Krankenhaus, wo heute junge Menschen sich treffen sollen."
"A crypt chapel, where they are now digging tunnels for the S-Bahn.","Eine Gruftkapelle, wo nun für den S-Bahn-Tunnel gegraben wird.","Ein geheimnisvoller Kapellchen, wo sie jetzt Tunnel für die S-Bahn graben."
Allotment holders cultivate the soil of former farmers.,Kleingärtner bewirtschaften den einstigen Grund von Bauern.,Die Besitzer von Kleingärten bearbeiten den Boden ehemaliger Landwirte.
The oldest official map of Munich brings captivating stories to light.,Die älteste offizielle Karte Münchens fördert spannende Geschichten zu Tage.,Die älteste offizielle Karte von München bringt fesselnde Geschichten zum Vorschein.
It is annoying when geographical maps are not up-to-date.,"Es nervt, wenn Landkarten nicht aktuell sind.","Es ist ärgerlich, wenn geographische Karten nicht auf dem neuesten Stand sind."
Anyone who has ever got worked up because the car's sat-nav is showing a green field instead of a bypass knows that.,"Das kennt jeder, der sich schon mal aufregen musste, weil das Auto-Navi statt einer Umgehungsstraße eine grüne Wiese anzeigte.","Wer jemals aufgerüstet wurde, weil der Auto-Navigationssystem eine grüne Wiese anstatt einer Umfahrung anzeigt, weiß das."
"The historical maps of the digital BayernAtlas, an offering from the State Government's Geoportal Bayern, are anything but up-to-date – and yet it is precisely for this reason that they are so informative.","Die historischen Landkarten des digitalen Bayern-Atlases, ein Angebot des Geoportals Bayern der Staatsregierung, sind alles andere als aktuell - doch gerade deshalb sehr aufschlussreich.","Die historischen Karten des digitalen BayernAtlas, ein Angebot des Staatsgeheimetzes Geoportal Bayern, sind alles andere als aktuell – und genau darum sind sie so informativ."
Especially when one compares them with current online maps.,Besonders wenn man sie mit aktuellen Online-Karten vergleicht.,Besonders wenn man sie mit aktuellen Online-Karten vergleicht.
Then it becomes clear how the towns and municipalities in the distribution area of Munich's Merkur newspaper have changed since the 19th century.,"Dann wird deutlich, wie sich Städte und Gemeinden im Verbreitungsgebiet des Münchner Merkur seit dem 19. Jahrhundert verändert haben.","Dann wird klar, wie die Städte und Gemeinden im Verbreitungsgebiet von Münchens Merkur-Zeitung seit dem 19. Jahrhundert verändert wurden."
The digital BayernAtlas is a patchwork quilt that one doesn't quite recognise for what it is at first.,"Der digitale Bayern-Atlas ist ein Flickenteppich, den man als solchen nicht gleich erkennt.","Das digitale BayernAtlas ist ein Patchworkquilt, den man nicht sofort für das erkennt, was es ist."
