Source,Reference,Translation
"Last week, the broadcast of period drama “Beauty Private Kitchen” was temporarily halted, and accidentally triggered heated debate about faked ratings of locally produced dramas.",上周，古装剧《美人私房菜》临时停播，意外引发了关于国产剧收视率造假的热烈讨论。,上周， period 剧 “美丽私厨” 的播映因暂时停播，意外引发了对当地剧集假冒实收率的热议。
Civil rights group issues travel warning for Missouri,民权团体针对密苏里州发出旅行警告,民权组织发布旅行警告，以 Missouri 为目标。
The National Association for the Advancement of Colored People has put out an alert for people of color traveling to Missouri because of the state's discriminatory policies and racist attacks.,由于密苏里州的歧视性政策和种族主义袭击，美国有色人种促进协会 (NAACP) 向准备前往密苏里州出游的有色人群发出旅行警告。,美国人种进步协会针对州的歧视政策和种族攻击，对人种旅行者发出警报。
"""The NAACP Travel Advisory for the state of Missouri, effective through August 28th, 2017, calls for African American travelers, visitors and Missourians to pay special attention and exercise extreme caution when traveling throughout the state given the series of questionable, race-based incidents occurring statewide recently, and noted therein,"" the group's statement reads.",“2017 年 8 月 28 日生效的 NAACP 密苏里州旅行咨询中呼吁，因近期密苏里州发生了一系列可疑的种族性事件，所有非裔美籍旅行者、游客以及密苏里州人在密苏里州旅行时应特别注意并采取极其谨慎的态度，特此告知，”该团体的声明宣称。,**美国国家非裔人民协会（NAACP）针对密苏里州的旅行建议，至2017年8月28日生效，呼吁非裔美国人旅行者、游客和密苏里州居民在全州旅行时特别注意并采取极大的谨慎，因为最近该州发生了一系列令人疑虑的基于种族的事故。**
"A recent Missouri law making it harder for people to win discrimination lawsuits, as well as the state's law enforcement disproportionately targeting minorities prompted the group to issue the travel alert, the NAACP said.",NAACP 指出，最近通过的一项密苏里州法律使得人们更难赢得歧视诉讼，该州执法也一定程度上针对少数群体，这些现象促使该组织发布了旅行警告。,最近，密苏里州颁布了一项法律，使人们在起诉歧视案时更难获胜，同时该州的执法部门对少数民族的重点关注引发了该组织发布旅行警报的理由。
"""You have violations of civil rights that are happening to people.",侵犯公民权利的行为正发生在人们身上。,您对公民权利存在违反，正在发生在人们身上。
"They're being pulled over because of their skin color, they're being beaten up or killed,"" the president of the Missouri NAACP, Rod Chapel, told The Kansas City Star.",他们因肤色被停车盘问，被殴打或被杀害，”密苏里州 NAACP 主席罗德·查培尔告诉堪萨斯城星报 (The Kansas City Star)。,他们因为皮肤颜色而被执捕，遭受袭击或杀害，”密苏里州 NAACP主席罗德·奇普尔对堪萨斯城星报表示。
"""We are hearing complaints at a rate we haven't heard before.""",“我们收到了许多投诉，数量前所未有。”,我们正在听到超出过去所未有的投诉率。
It is the first such warning that the organization has issued for a state in the US.,这是该组织在美国针对某个州发布的第一个此类警告。,这是组织对美国州首次发布的此类警告。
"The group cited incidents such as racial slurs against black students at the University of Missouri and the death of Tory Sanders, 28, a black man from Tennessee.",该组织援引了密苏里大学对黑人学生的种族诽谤以及 28 岁田纳西州黑人男性托利·桑德斯的死亡事件。,该小组引用了学生在密苏里大学对黑人学生的种族歧视言论以及田纳西州28岁黑人 Tory Sanders 的死亡等事件。
"Sanders died under questionable circumstances earlier this year after he ran out of gas while traveling through the state, and was taken into custody by Missouri police without being accused of a crime.",今年早些时候，桑德斯在可疑情况下死亡。他在密苏里州旅行时燃油耗尽，被密苏里州警方在无指控犯罪的情况下拘留。,今年早些时候，桑德斯在行驶过程中因油耗完而在未知情况下死亡，并被密苏里州警察拘留，尽管他没有被指犯任何罪行。
The advisory also points to a recent report by the Missouri Attorney General's Office showing that black drivers in the state were 75 percent more likely to be pulled over than whites.,咨询中还指出，密苏里州总检察长办公室最近的一份报告显示，“与白人相比，该州的黑人司机被停车盘查的可能性要高出 75%”。,建议还指出，密苏里州检察长办公室最近的一份报告显示，该州的黑人驾驶员比白人有75%的可能性被拉停。
"""The advisory is for people to be aware, and warn their families and friends and co-workers of what could happen in Missouri,"" Chapel said.",查培尔说：“该份咨询是为了提高人们的意识，警告他们的家人、朋友和同事在密苏里州可能发生的情况。”,建议提醒人们提高警惕，并告知家人朋友和同事，以了解密苏里州可能发生的事件。
"""People need to be ready, whether it's bringing bail money with them, or letting relatives know they are traveling through the state.""",“人们需要做好准备，无论是携带保释金前往密苏里州，还是让亲属知道自己在州内旅行”。,人们需要做好准备，无论是带着保释金，还是通知家人他们在州内旅行。
"Missouri recorded 100 hate crimes in 2015, according to the latest figures from the FBI's hate crime reporting program, ranking the state at 16th in the country in terms of the number of such violations.",根据联邦调查局仇恨犯罪报告计划的最新数据，密苏里州在 2015 年记录了 100 起仇恨罪行；根据罪行量，该州在全国排名第 16 位。,2015年，密苏里州在联邦 Bureau of Investigation（联邦调查局）的仇恨犯罪报告程序的最新数据显示，该州在仇恨犯罪数量方面排在全国第16位，共记录100起。
The travel warning is also a response to a new Missouri law that would make it more difficult to sue a business for housing or employment discrimination.,旅行警告也是对密苏里州新法律的回应，该法律将使起诉住房或就业歧视企业变得更加困难。,旅行警告也是对新美州法律的回应，该法律将使起诉企业因房屋或就业歧视而起诉变得更困难。
"Previously, the American Civil Liberties Union (ACLU) had issued travel advisories for Texas and Arizona after the states passed immigration enforcement laws requiring local law enforcement to detain people on immigration violations which the ACLU said would increase racial profiling.",此前，美国各州通过了移民执法法律，要求当地执法部门拘留移民违规人员，美国公民自由联盟 (ACLU) 表示此举会增加种族诉讼数量，并发布了针对德克萨斯州和亚利桑那州的旅行咨询。,以前，美国公民自由联盟（ACLU）在德州和亚利斯那州颁布了旅行建议，因为这些州颁布了要求当地执法机构拘留因非法入境而导致人种歧视的入境执法法律。
"Travel warnings are usually issued by the State Department for other countries, but lately, advocacy groups have resorted to the measure in response to certain laws and trends inside the US.",旅行警告通常是由美国政府针对其他国家发布的，但最近，咨询团体采取这一方式以应对美国境内的某些法律和趋势。,美国政府通常由国务部发布旅行警告，但最近，一些非政府组织也开始采取这种措施，以应对美国内法案和趋势。
"After experiencing the “golden era” of a soaring box office in 2015, the film market retreated into a cooling-off period in 2016. Whether box office takings could surpass last year’s total of RMB44.069 billion is questionable.",经历2015年票房猛增的“黄金时代”后，2016年整体电影市场进入了冷静期，能否突破去年440.69亿元的总票房成绩都成为一个悬念。,2015年电影市场迎来了“黄金时代”，但2016年则回落入冷却期。2016年票房收入是否能超过上一年的RMB440.69亿元，尚有待观察。
"Data from the National Bureau of Statistics revealed that in October, prices of new and second-hand residential properties cooled, up 0.6% and 1.1% month-on-month, respectively.",从国家统计局公布的数据看，10月，北京新房和二手房价格双双降温，环比仅上涨0.6%和1.1%。,国家统计局发布的数据显示，10月新房和二手房价格分别比上月下降0.6%和1.1%。
"Lupekscu, the current Chief Technology Officer of UEFA, made a technical report on the 2016 UEFA Euro and the last season of European Champions League at the meeting.",现任欧足联首席技术官的卢佩斯库在本次大会上做了一份关于2016年欧锦赛以及上赛季欧冠联赛的技术报告。,欧足联的现任首席技术官卢佩克苏于会议上撰写了 2016 年欧联欧锦赛和欧洲冠军联赛上半季的技术报告。
BBC claims that Beijing has become the most exciting city: making foreigners feel like “living in a new age”,BBC称北京成最激动人心城市：让老外感觉“生活在新时代”,英国广播公司（BBC）表示，北京已成为最令人兴奋的城市：让外国人感到“生活在新时代”。
Reference News Network reported on January 18 that the British media organization has noticed that Beijing is rapidly transforming into a glamorous modern city in spite of the fact that it is 3000 years old.,参考消息网1月18日报道英媒称，北京或许有三千年的悠久历史，但它也在迅速变身为今天的现代魅力都市。,英国媒体机构注意到，尽管北京有3000年的历史，但它正在快速转变为一个时尚现代城市。这则由英国参考新闻网络1月18日报道。
The Chinese capital is interconnected by amazingly high-speed Internet and has implemented cutting-edge technologies such as face recognition. It has invested heavily in artificial intelligence and has an unmatched capacity of internationalization. It is one of the most exciting cities for foreigners who are eager to explore the world.,这座中国首都拥有速度高得惊人的互联网，有人脸识别软件等尖端技术，在人工智能方面投入了巨资并且拥有无可匹敌的国际化能量，它对富于探索精神的外国人而言是最激动人心的城市之一。,中国首都以超高速互联网相连，并引入了面部识别等尖端技术。它在人工智能方面投入巨大资金，并拥有非凡的国际化能力。它是对世界探索感兴趣的外国人来说最令人兴奋的城市之一。
"According to a report on the BBC website on January 16, the German expatriate Clemens Sage said: 'If I can succeed there, I can succeed anywhere.' He quoted a song written by singer Frank Sinatra to praise New York City.",据英国广播公司网站1月16日报道，德国侨民克莱门斯·塞希说：“如果我能在那儿成功，我以后在任何地方都能成功。”他引用的是歌手弗兰克·西纳特拉歌颂纽约市的歌词。,根据英国广播公司网站于1月16日的报道表明，德国外籍人士克莱门斯·赛格说：“如果我能在initView，就能在任何地方成功。”他引述由歌手弗兰克·辛纳塔所创作的歌曲以赞美纽约市。
