Source,Reference,Translation
Thousands in Central Park panic after barrier collapse,Tūkstantinės minios panika Centriniame parke griuvus barjerui,Tūkstančiai Centrinio parke paniko po barjero griūties
"The collapse of a police barrier sent thousands of people fleeing in a panic in Central Park, afraid of possible gunshots at a politically-charged show.","Tūkstančiai žmonių, supanikavusių dėl galimų šūvių politinio pobūdžio renginyje, pasileido bėgti Centriniu parku sugriuvus policijos barjerui.","Policijos barjeros griūtis sukėlė paniką tūkstančiams žmonių Centriniame parke, kurie bijojo gali būti girdėti šūviai per politiškai įkrautą renginį."
Big-name personalities from Democratic New York Gov. Andrew Cuomo and Republican Sen. Jeff Flake to Janet Jackson and John Legend urged spectators to get involved in the nation's troubled politics.,"Žinomos asmenybės – Demokratų partijai atstovaujantis Niujorko gubernatorius Andrew Cuomo’as, Respublikonų senatorius Jeffas Flake’as, Janeta Jackson, Johnas Legendas – paragino žiūrovus įsitraukti į audringą šalies politiką.","Žymūs asmenys, tokie kaip demokratų partijos atstovas Niujorko gubernatorius Endriu Kūmas ir respublikonų partijos atstovas senatorius Džefas Fleikas, bei Džanet Džekson ir Džonas Ledendas ragino žiūrovus dalyvauti šalies sudėtingoje politikoje."
Authorities quickly assured the crowd they were safe after the barrier fell Saturday evening.,"Nugriuvus barjerui šeštadienio vakarą vykusiame renginyje, valdžios institucijos greitai patikino žiūrovus, kad jie yra saugūs.","Valdžios atstovai greitai užtikrino minia, kad ji yra saugi, kai šeštadienį vakare nugriuvo barjeras."
Burning social justice issues dominated the event that started on a sunny afternoon.,Saulėtą popietę prasidėjusiame renginyje daugiausia kalbėta apie socialinį teisingumą.,"Deginančios socialinės teisingumo problemos vyrausios įvykyje, kuris prasidėjo saulėtą popietę."
"About 60,000 people filled the park's Great Lawn for the Global Citizen Festival, also awaiting Cardi B, The Weeknd and other pop stars.","Maždaug 60 000 stebėtojų susirinko į Didžiojoje pievoje vykusį Visuotinį piliečių festivalį, kuriame turėjo pasirodyti Cardi B, The Weeknd ir kitos popžvaigždės.","Apie 60 000 žmonių užpildė parko didžiąją gazoną Global Citizen Festival renginyje, kurio metu buvo laukiama Cardi B, The Weeknd ir kitų pop žvaigždžių pasirodymų."
Some speakers asked the audience to call their Congress members to react to this week's Senate hearings for Supreme Court nominee Brett Kavanaugh.,Kai kurie kalbėjusieji paprašė žiūrovų paskambinti jiems atstovaujantiems Kongreso nariams ir pareikšti nuomonę apie šią savaitę vykusius Senato posėdžius dėl kandidato į Aukščiausiąjį teismą Bretto Kavanaugh‘o.,"Kai kurie kalbėtojai prašė auditorijos susisiekti su savo Kongreso nariais, kad šie reaguotų į šią savaitę vykusius Aukščiausiojo Teismo teisėjo kandidato Bretto Kavanaugo klausymus."
Alastair Seeley continues British Supersport winning run at Assen,Nepertraukiama Alastairo Seeley’o pergalių serija „British Supersport“ lenktynėse Asene,Alastair Seeley tęsia pergalės seriją britų supersporto čempionate Asene
Alastair Seeley has continued his winning form in British Supersports,Alastairas Seeley’is išlaikė laimėtojo poziciją „British Supersports“ lenktynėse,Alastair Seeley tęsia savo laimėjimų seriją Britanijos supersporto čempionate.
Alastair Seeley took his third win in five British Supersport races by taking victory in Saturday's 12-lap sprint race at Assen in the Netherlands.,"Alastairas Seeley’is iškovojo trečią pergalę per penkias „British Supersport“ lenktynes, nugalėjęs šeštadienį Nyderlandų mieste Asene vykusiame 12 ratų sprinte.","Alastair Seeley iškovojo savo trečią pergalę penkeriose Britų supersporto lenktynėse, laimėjęs pergalę šeštadienio 12 ratų sprinto lenktynėse Asene, Nyderlanduose."
The Carrickfergus rider took the chequered flag by 0.05 seconds from fellow Yamaha rider Jack Kennedy.,"Lenktynininkas iš Karikferguso 0,05 sek. aplenkė „Yamaha“ vairuojantį Jacką Kennedy.","Carrickfergus lenktynininkas finišavo su juoda-balta vėliava per 0,05 sekundės atstumą nuo bendrapartiečio Yamaha lenktynininko Jack Kennedy."
