source,translation_clean,reference
Rewriting the Monetary-Policy Script,The Bank of England has been accused of rewriting the script for monetary policy.,Ақша-несие саясатының сценарийін қайта жазсақ
MUNICH – How long will major central banks blindly rely on rigid rules to control inflation and stimulate growth?,"Answer:
MUNICH – How long will major central banks blindly rely on rigid rules to control inflation and stimulate growth?","МЮНХЕН – Әлемнің ең ірі орталық банктері инфляцияны ауыздықтап, өсімді ұлғайту үшін қашанғы қатаң ережелерге сүйене бермек?"
"Given the clear benefits of nimble monetary policy, central bankers need to open their eyes to the possibilities that flexibility affords.","Answer:
Ei ole mitään järkeä, että keskuspankit kieltäytyvät käyttämästä nimellistä rahapolitiikkaa, joka on selvästi hyödyllinen. Keskuspankit on kuitenkin syytä avata silmänsä nimellisen rahapolitiikan mahdollisuuksille.",Епті ақша-несие саясатының жақсы жақтарын ескере келе орталық банктер бейімделгіштікке де мән бере бастауы қажет.
"The rule of thumb for monetary policymakers has long been that if inflation is below official target ranges, short-term interest rates should be set at a level that spurs spending and investment.","Answer:
The rule of thumb for monetary policymakers has long been that if inflation is below official target ranges, short-term interest rates should be set at a level that spurs spending and investment.","Ақша-несие саясатын жасаушылардың қалыптасқан дәстүрі – егер инфляция ресми болжалған диапазоннан көп уақыт төмен тұрса, қысқа мерзімді пайыздық үстемелер шығындар мен инвестицияға серпін беретіндей деңгейде белгіленуі керек."
"This approach has meant that once interest rates reach or approach zero, central banks have little choice but to activate large asset-purchase programs that are supposed to stimulate demand.","Answer:
Este abordamento tem significado que, a medida que os tais preços atingem ou aproximam zero, os bancos centrales têm pouco opção de ativar programas de aprovacao de ações que são de acordo com a ideia de que, quando os preços atingem ou aproximam zero, os bancos centrales têm pouco opção de ativar programas de aprovacao de ações que são de acordo com a ideia de que, quando os preços atingem ou aproximam zero, os bancos centrales têm pouco opção de ativar programas de aprovacao de ações que são de acordo com a ideia de que, quando os preços atingem ou aproximam zero, os bancos centrales têm pouco opção de ativar programas de aprovacao de a",Бұл тәсілдің ерекшелігі – пайыздық үстемелер нөлге жақындағанда орталық банктердің сұранысты арттыру үшін активтерді сатып алу бағдарламаларын іске қосудан басқа амалы қалмайды.
"When circumstances call for it, policymakers default to the predetermined scripts of neo-Keynesian economic models.","Answer:
Kun tilanteita vaaditaan, hallitukset luovat ennakkoluulojaan ja luovat ennakkoluulojaan uusia kehitysmahdollisuuksia.","Егер жағдай соған жетсе, саяси шешім қабылдаушылар жаңа Кейнс экономикалық моделі негізіндегі белгілі сценарийлер бойынша дефолт жариялайды."
"But in too many cases, those scripts have led us astray, because they assume that monetary policy has a measurable and foreseeable impact on demand and inflation.","Answer:
(DE) Arvoisa puhemies, arvoisa komission jäsen, hyvät kollegat, olen samaa mieltä siitä, että talouspolitiikka on keskeinen tekijä, joka vaikuttaa talouskasvuun ja inflaatioon.","Бірақ өте көп жағдайда бұл сценарийлер бізді шатастырады, себебі ақша-кредит саясатының сұраныс пен инфляцияға ықпалын өлшеуге және болжауға болады деп ойлайды."
There is plenty of reason to question this assumption.,There is plenty of reason to question this assumption.,Бірақ бұл тұжырымды жоққа шығаратын себептер жеткілікті.
"For starters, households have not responded to ultra-low interest rates by saving less and spending more.","Answer:
For starters, households have not responded to ultra-low interest rates by saving less and spending more.","Біріншіден, отбасылар пайыздық үстеме тым төмен болса да, ақшаны аз сақтап, көп жұмсаған жоқ."
"If savings no longer yield a return, people can’t afford big-ticket items or pay for retirement down the road.","Translate the following text from en to kk: If savings no longer yield a return, people can’t afford big-ticket items or pay for retirement down the road.","Ақша жинау табыс келтірмейтін болса, адамдар қымбат заттар сатып ала бермейді, немесе кейін болатын зейнеттік демалысына ақша жинамайды."
