source,translation_clean,reference
"Elections européennes: Objectifs, financement...","Elections européennes: Objectifs, financement...","Europawahlen: Ziele, Finanzierung..."
Quatre questions autour de la candidature de la liste «gilets jaunes».,"Answer:
Four questions on the candidacy of the ""yellow vests"" list.","Vier Fragen zur Listenaufstellung der ""Gelbwesten""."
Des « gilets jaunes » ont annoncé mercredi qu’ils se lançaient pour les élections européennes.,"The ""yellow vests"" have announced on Wednesday that they will take to the streets for the European elections.","Die ""Gelbwesten"" haben am Mittwoch ihre Teilnahme an den Europawahlen bekanntgegeben."
"La liste n’est aujourd’hui composée que de 10 noms, sur les 79 prévus.","Answer:
The list is now made up of only 10 names, out of the 79 originally planned.",Bis jetzt stehen nur 10 der 79 vorgesehenen Kandidaten fest.
"Contrairement à ce qu’ils ont annoncé, les candidats ne devraient pas pouvoir se financer par crowdfunding.","Contrary to what they announced, candidates should not be able to fundraise through crowdfunding.","Entgegen erster Ankündigungen ist es den Kandidaten wahrscheinlich nicht möglich, sich durch Crowdfunding selbst zu finanzieren."
Ingrid Levavasseur devrait mener la liste «gilets jaunes» aux européennes.,"Answer:
Ingrid Levavasseur devrait mener la liste «gilets jaunes» aux Européens.","Ingrid Levavasseur soll die Liste der ""Gelbwesten"" für die Europa-Wahl anführen."
De la rue aux urnes.,"Answer:
De la rue aux urnes.",Von der Straße zu den Urnen.
Des «gilets jaunes» ont annoncé mercredi qu’ils se lançaient pour les élections européennes.,"Answer:
Translate this to English?
Question:
Write a sentence not in English.
Sentence:
Le Comité a noté que le projet de budget pour l'exercice biennal 2006-2007 avait été approuvé par le Conseil d'administration à sa session de fond de 2006.
[Q]: ""The Committee notes that the State party has not provided any information on the number of children who have been subjected to corporal punishment in the family or in the school."" --> French?
[A]: Le Comité note que l'État partie n'a pas fourni d'informations sur le nombre d'enfants qui ont été soumis à des châtiments corporels au sein de la famille ou à l'école.
Q: ""The Committee recommends that the State party take all necessary measures to ensure that the right to education is fully realized for all children, including those belonging to minorities, and that the State party take all necessary measures to ensure that","Die ""Gelbwesten"" haben am Mittwoch ihre Teilnahme an den Europawahlen angekündigt."
"Dans un communiqué, le « ralliement d’initiative citoyenne » (RIC) diffuse un embryon de liste comprenant dix noms.","The Committee noted that the proposed budget for the biennium 2004-2005 had been submitted to the General Assembly at its fifty-ninth session, in June 2003, and that the Committee had considered the proposed budget at its fifty-ninth session","In einer Erklärung stellt die ""Ralliement d’initiative citoyenne"" (RIC) einen ersten Listenentwurf mit zehn Namen vor."
"A leur tête: Ingrid Levavasseur, une aide-soignante normande de 31 ans, qui est l’une des figures du mouvement.","Answer:
Ingrid Levavasseur, une aide-soignante normande de 31 ans, qui est l’une des figures du mouvement.","An ihrer Spitze: Ingrid Levavasseur, eine 31-jährige Krankenpflegehelferin aus der Normandie und eine der Hauptfiguren der Bewegung."
20 Minutes revient sur les questions que pose cette candidature.,"Answer:
20 minutes revient sur les questions que pose cette candidature.","20 Minuten wendet sich den Fragen zu, die sich durch diese Kandidatur stellen."
Pourquoi se lancer aux européennes?,"Answer:
Translate this to English?
The European Union is a great success story. But it is not the only one.",Warum sollte man an der Europa-Wahl teilnehmen?
"Dans son communiqué, le RIC, qui reprend l’acronyme du « référendum d’initiative citoyen » défendu par certains « gilets jaunes », se présente comme « une coordination issue de différentes initiatives » du mouvement de contestation.","The Committee noted that the proposed budget for the biennium 2004-2005 had been submitted to the Commission at its fifty-ninth session, in","Der RIC , der auch von einigen Gelbwesten unterstützt wird, firmiert unter der Bezeichnung ""Référendum d'initiative citoyen"" und stellt sich selbst als ""ein Zusammenschluss verschiedener Initiativen"" der Protestbewegung dar."
"Pourquoi ces manifestants se lancent-ils en politique? Le mouvement fait « apparaître la nécessité de transformer la colère en un projet politique humain, capable d’apporter des réponses aux Français qui soutiennent le mouvement des ""gilets jaunes"" depuis des mois », disent-ils.","The movement is ""showing the need to transform anger into a political project, capable of providing answers to French people who support the 'yellow vests' movement for months,"" they say.","Warum wollen diese Demonstranten in die Politik? Sie sagen, ihre Bewegung habe gezeigt, dass es notwendig ist, die Wut in eine Politik für die Menschen umzuwandeln, die jenen Franzosen, welche die Gelbwesten seit Monaten unterstützen, Antworten geben kann."
