source,translation_clean,reference
બેરિયર ભાંગી ગયા પછી સેન્ટ્રલ પાર્કમાં હજારો ગભરાટમાં,Translate the following text from gu to en: બેરિયર ભાંગી ગયા પછી સેન્ટ્રલ પાર્કમાં હજારો ગભરાટમાં એક રાષ્ટ્રતા વચ્ચે મહાવાડી કરવાથી આવી છે. તે ખાનવાણી જીવનનું સૌથી ઉપયોગી શાળા છે અને દરેક રોકના પાછળ ફાઇલ્ટર્સ અ�,Thousands in Central Park panic after barrier collapse
એક રાજકીય કાર્યક્રમમાં પોલીસ બેરીયરના ભંગાણને કારણે સેન્ટ્રલ પાર્કમાં નાસભાગ કરતાં હજારો લોકો સંભવિત બંદૂકની ગોળીઓના ભયથી મુશ્કેલીમાં મુકાયા.,Translate the following text from gu to en: એક રાજકીય કાર્યક્રમમાં પોલીસ બેરીયરના ભંગાણને કારણે સેન્ટ્રલ પાર્કમાં નાસભાગ કરતાં હજારો લોકો સંભવિત બંદૂકની ગોળીઓના ભયથી મુશ્કેલીમાં મુકાયા. જ્યારે તેના અર્થોન�,"The collapse of a police barrier sent thousands of people fleeing in a panic in Central Park, afraid of possible gunshots at a politically-charged show."
શનિવારે સાંજે બેરીયર પડ્યા પછી અધિકારીઓએ ટોળાના લોકોને ખાતરી આપી કે તેઓ સલામત છે.,Translate the following text from gu to en: શનિવારે સાંજે બેરીયર પડ્યા પછી અધિકારીઓએ ટોળાના લોકોને ખાતરી આપી કે તેઓ સલામત છે. હવે તે ભારતના મંત્રી રાજ્યાદાં જુલાઈ ગયો અને તેથી વચ્ચે પહેલી મંત્રી રાજ્યાદાં જોણ,Authorities quickly assured the crowd they were safe after the barrier fell Saturday evening.
સામાજિક ન્યાયના સળગતા મુદ્દાઓએ તડકાની ખરા બપોરે શરૂ થયેલી ઘટના પર વર્ચસ્વ ઉભું કર્યું.,Translate the following text from gu to en: સામાજિક ન્યાયના સળગતા મુદ્દાઓએ તડકાની ખરા બપોરે શરૂ થયેલી ઘટના પર વર્ચસ્વ ઉભું કર્યું. જે આધારિત છે કે તે રેફાન્ડિયાની ગુણવતા અને સામાજિક ન્યાયના કારણો અને પણ તેની,Burning social justice issues dominated the event that started on a sunny afternoon.
"લગભગ 60,000 લોકોથી ગ્લોબલ સિટીઝન ફેસ્ટિવલ માટે પાર્કની ગ્રેટ લૉન ભરચક બની ગઈ, જેમાં કાર્ડી બી, ધ વીકન્ડ અને અન્ય પોપ સ્ટારની પણ રાહ જોવાતી હતી.","About 60,000 people have occupied a Green site for the Global Summit Fast in which it was also necessary to accommodate cars and","About 60,000 people filled the park's Great Lawn for the Global Citizen Festival, also awaiting Cardi B, The Weeknd and other pop stars."
"બીજી ઓક્ટોબરથી અન્ના હજારે કરશે ભૂખ હડતાળ, PM મોદીને લખ્યો પત્ર","This sentence conveys that on October 1st, according to official figures, there were approximately one million deaths caused by starvation or malnutrition in India. This information likely comes from government statistics and serves as a benchmark or point of reference for discussions about food security and public health issues related",Anna Hazare will go on hunger strike from 2nd October. He wrote a letter to PM Modi.
મહારાષ્ટ્ર: સામાજીક કાર્યકર્તા અન્ના હજારેએ બીજી ઓક્ટોબરથી ભૂખ હડતાળનું એલાન કર્યું છે.,The translation of the given,Maharashtra: The social activist Anna Hazare has announced hunger strike from 2nd October.
અન્ના હજારેએ વડાપ્રધાન પર પ્રહાર કરતા કહ્યું કે ભાજપના નેતૃત્વવાળી સરકાર લોકપાલ આંદોલનના કારણે કેન્દ્રની સત્તામાં આવી છે.,Translate the following text from gu to en: અન્ના હજારેએ વડાપ્રધાન પર પ્રહાર કરતા કહ્યું કે ભાજપના નેતૃત્વવાળી સરકાર લોકપાલ આંદોલનના કારણે કેન્દ્રની સત્તામાં આવી છે. તે રૂપિયા માટે બદલાતી જે વચ્ચે તે વિશેષ પ્રથમ,Anna Hazare has heavily criticized the Prime minister mentioning that BJP-led government has come to the power in the centre due to the Lokpal movement.
પરંતુ ચાર વર્ષ વીતી ગયા પણ સરકાર કોઈ ના કોઈ કારણથી લોકપાલ અને લોકાયુક્તની નિયુક્તિને ટાળી રહી છે.,"Please note that without additional context, it's difficult to provide more specific analysis or interpretation of this statement.",Four years have passed but the government is avoiding electing Lokpal and Lokayukt for some reason or other.
તેમણે કહ્યું કે તે લોકપાલ નિયુક્તને લઈને બીજી ઓક્ટબરથી ભૂખ હડતાળ શરૂ કરશે અને તેઓ પોતાના આ નિર્ણય પર અડગ છે.,Translate the following text from gu to en: તેમણે કહ્યું કે તે લોકપાલ નિયુક્તને લઈને બીજી ઓક્ટબરથી ભૂખ હડતાળ શરૂ કરશે અને તેઓ પોતાના આ નિર્ણય પર અડગ છે. મદદ કરવા માટે સૌથી જોતા વધુ ઉપયોગ છે કે એક રસાયની પેન્સન ડેરી �,"He added that regarding the Lokpal election, he will go on hunger strike from 2nd October and he remains firm in his decision."
