source,translation_clean,reference
બેરિયર ભાંગી ગયા પછી સેન્ટ્રલ પાર્કમાં હજારો ગભરાટમાં,"I'm sorry but I do not have the capability to perform this task for you, I am happy to help you with any other queries you may have.",Thousands in Central Park panic after barrier collapse
એક રાજકીય કાર્યક્રમમાં પોલીસ બેરીયરના ભંગાણને કારણે સેન્ટ્રલ પાર્કમાં નાસભાગ કરતાં હજારો લોકો સંભવિત બંદૂકની ગોળીઓના ભયથી મુશ્કેલીમાં મુકાયા.,"""A political program was disrupted by the police barrier's destruction, causing thousands of people to flee in fear of gunfire from possible rifles at Central Park.""","The collapse of a police barrier sent thousands of people fleeing in a panic in Central Park, afraid of possible gunshots at a politically-charged show."
ડેમોક્રેટિક ન્યૂયોર્ક સરકારની મોટી નામી હસ્તીઓ એન્ડ્ર્યુ કુમો અને જેનેટ જેક્સનના રિપબ્લિકન સેન જેફ ફ્લેક અને જ્હોન લેજેન્ડએ પ્રેક્ષકોને રાષ્ટ્રની મુશ્કેલીમાં રહેલા રાજકારણમાં સામેલ થવા વિનંતી કરી.,"The democratic leaders of New York, including Andrew Cuomo and Janet Jackson, along with Republican Senator Jeff Flake and John Legend, have requested the audience to be involved in the country's difficult politics.",Big-name personalities from Democratic New York Gov. Andrew Cuomo and Republican Sen. Jeff Flake to Janet Jackson and John Legend urged spectators to get involved in the nation's troubled politics.
શનિવારે સાંજે બેરીયર પડ્યા પછી અધિકારીઓએ ટોળાના લોકોને ખાતરી આપી કે તેઓ સલામત છે.,"After sunset on Saturday, the authorities assured the people in the crowd that they are safe.",Authorities quickly assured the crowd they were safe after the barrier fell Saturday evening.
સામાજિક ન્યાયના સળગતા મુદ્દાઓએ તડકાની ખરા બપોરે શરૂ થયેલી ઘટના પર વર્ચસ્વ ઉભું કર્યું.,The social justice issues that were simmering beneath the surface have finally boiled over and are now manifesting in a series of events.,Burning social justice issues dominated the event that started on a sunny afternoon.
"લગભગ 60,000 લોકોથી ગ્લોબલ સિટીઝન ફેસ્ટિવલ માટે પાર્કની ગ્રેટ લૉન ભરચક બની ગઈ, જેમાં કાર્ડી બી, ધ વીકન્ડ અને અન્ય પોપ સ્ટારની પણ રાહ જોવાતી હતી.","The text translates to: ""Almost 60,000 people gathered for the Global Citizen Festival, which included Cardi B, The Weeknd, and other pop stars.""","About 60,000 people filled the park's Great Lawn for the Global Citizen Festival, also awaiting Cardi B, The Weeknd and other pop stars."
કેટલાક સ્પીકરોએ પ્રેક્ષકોને સુપ્રીમ કોર્ટના નોમિની બ્રેટ્ટ કેવેનોહ માટે આ સપ્તાહની સેનેટ સુનાવણીમાં પ્રતિક્રિયા આપવા માટે તેમના કોંગ્રેસ સભ્યોને બોલાવવા કહ્યું હતું.,Some speakers have been asked to respond to the Supreme Court's nomination of Brett Kavanaugh for this week's Senate hearing on behalf of their Congress members.,Some speakers asked the audience to call their Congress members to react to this week's Senate hearings for Supreme Court nominee Brett Kavanaugh.
"બીજી ઓક્ટોબરથી અન્ના હજારે કરશે ભૂખ હડતાળ, PM મોદીને લખ્યો પત્ર","The translation of the Gujarati text is: ""From the second October, Anna Hazare will go on a hunger strike, wrote a letter to PM Modi.""",Anna Hazare will go on hunger strike from 2nd October. He wrote a letter to PM Modi.
મહારાષ્ટ્ર: સામાજીક કાર્યકર્તા અન્ના હજારેએ બીજી ઓક્ટોબરથી ભૂખ હડતાળનું એલાન કર્યું છે.,"The translation of the Gujarati text is: ""Maharashtra: Social worker Anna Hazare has announced a hunger strike from second October.""",Maharashtra: The social activist Anna Hazare has announced hunger strike from 2nd October.
અન્ના હજારેએ વડાપ્રધાન પર પ્રહાર કરતા કહ્યું કે ભાજપના નેતૃત્વવાળી સરકાર લોકપાલ આંદોલનના કારણે કેન્દ્રની સત્તામાં આવી છે.,"The translation of the Gujarati text is: ""Anna Hazare said that the government led by BJP has come under pressure due to the Lokpal movement.""",Anna Hazare has heavily criticized the Prime minister mentioning that BJP-led government has come to the power in the centre due to the Lokpal movement.
પરંતુ ચાર વર્ષ વીતી ગયા પણ સરકાર કોઈ ના કોઈ કારણથી લોકપાલ અને લોકાયુક્તની નિયુક્તિને ટાળી રહી છે.,"However, four years have passed and despite this, the government has not appointed a Lokpal and Lokayukta for any reason.",Four years have passed but the government is avoiding electing Lokpal and Lokayukt for some reason or other.
તેમણે કહ્યું કે તે લોકપાલ નિયુક્તને લઈને બીજી ઓક્ટબરથી ભૂખ હડતાળ શરૂ કરશે અને તેઓ પોતાના આ નિર્ણય પર અડગ છે.,"They have said that from the second October, they will start a hunger strike against the Lokpal and they are firm on this decision.","He added that regarding the Lokpal election, he will go on hunger strike from 2nd October and he remains firm in his decision."
