Source,Reference,Translation
上周，古装剧《美人私房菜》临时停播，意外引发了关于国产剧收视率造假的热烈讨论。,"Last week, the broadcast of period drama “Beauty Private Kitchen” was temporarily halted, and accidentally triggered heated debate about faked ratings of locally produced dramas.","Last week, the costume drama ""Private Kitchen of Beauty"" suddenly stopped broadcasting, unexpectedly sparking a heated discussion about the fake ratings of domestic dramas."
民权团体针对密苏里州发出旅行警告,Civil rights group issues travel warning for Missouri,Civil rights groups issue travel warnings for Missouri.
由于密苏里州的歧视性政策和种族主义袭击，美国有色人种促进协会 (NAACP) 向准备前往密苏里州出游的有色人群发出旅行警告。,The National Association for the Advancement of Colored People has put out an alert for people of color traveling to Missouri because of the state's discriminatory policies and racist attacks.,"Due to the discriminatory policies and racial attacks in Missouri, the National Association for the Advancement of Colored People (NAACP) has issued a travel warning to people of color planning to visit Missouri."
“2017 年 8 月 28 日生效的 NAACP 密苏里州旅行咨询中呼吁，因近期密苏里州发生了一系列可疑的种族性事件，所有非裔美籍旅行者、游客以及密苏里州人在密苏里州旅行时应特别注意并采取极其谨慎的态度，特此告知，”该团体的声明宣称。,"""The NAACP Travel Advisory for the state of Missouri, effective through August 28th, 2017, calls for African American travelers, visitors and Missourians to pay special attention and exercise extreme caution when traveling throughout the state given the series of questionable, race-based incidents occurring statewide recently, and noted therein,"" the group's statement reads.","""On August 28, 2017, the NAACP Missouri travel advisory came into effect, urging all African-American travelers, tourists, and Missouri residents to be extremely cautious and vigilant when traveling in Missouri due to a series of suspicious racial incidents that have recently occurred in the state. This is to inform you,"" the group's statement claims."
NAACP 指出，最近通过的一项密苏里州法律使得人们更难赢得歧视诉讼，该州执法也一定程度上针对少数群体，这些现象促使该组织发布了旅行警告。,"A recent Missouri law making it harder for people to win discrimination lawsuits, as well as the state's law enforcement disproportionately targeting minorities prompted the group to issue the travel alert, the NAACP said.","The NAACP points out that a recently passed Missouri state law makes it harder for people to win discrimination lawsuits, and the state's enforcement also targets minority groups to some extent, prompting the organization to issue a travel warning."
侵犯公民权利的行为正发生在人们身上。,"""You have violations of civil rights that are happening to people.",The violation of citizens' rights is happening right before people's eyes.
他们因肤色被停车盘问，被殴打或被杀害，”密苏里州 NAACP 主席罗德·查培尔告诉堪萨斯城星报 (The Kansas City Star)。,"They're being pulled over because of their skin color, they're being beaten up or killed,"" the president of the Missouri NAACP, Rod Chapel, told The Kansas City Star.","""They were stopped, beaten or killed because of their skin color,"" Missouri NAACP President Rod Chapel told the Kansas City Star."
“我们收到了许多投诉，数量前所未有。”,"""We are hearing complaints at a rate we haven't heard before.""","""We have received many complaints, an unprecedented number."""
这是该组织在美国针对某个州发布的第一个此类警告。,It is the first such warning that the organization has issued for a state in the US.,This is the first such alert issued by the organization in the United States targeting a specific state.
该组织援引了密苏里大学对黑人学生的种族诽谤以及 28 岁田纳西州黑人男性托利·桑德斯的死亡事件。,"The group cited incidents such as racial slurs against black students at the University of Missouri and the death of Tory Sanders, 28, a black man from Tennessee.",The organization cited the racial slurs against black students at the University of Missouri and the death of 28-year-old black man Torry Sallis in Tennessee.
今年早些时候，桑德斯在可疑情况下死亡。他在密苏里州旅行时燃油耗尽，被密苏里州警方在无指控犯罪的情况下拘留。,"Sanders died under questionable circumstances earlier this year after he ran out of gas while traveling through the state, and was taken into custody by Missouri police without being accused of a crime.","Early this year, Sanders died under suspicious circumstances. He ran out of fuel while traveling in Missouri and was detained by Missouri police without any criminal charges."
咨询中还指出，密苏里州总检察长办公室最近的一份报告显示，“与白人相比，该州的黑人司机被停车盘查的可能性要高出 75%”。,The advisory also points to a recent report by the Missouri Attorney General's Office showing that black drivers in the state were 75 percent more likely to be pulled over than whites.,"The text translates to:

""According to the consultation, a recent report from the Missouri State Attorney General's Office also pointed out that 'compared to white drivers, black drivers in the state are 75% more likely to be stopped and searched'."""
查培尔说：“该份咨询是为了提高人们的意识，警告他们的家人、朋友和同事在密苏里州可能发生的情况。”,"""The advisory is for people to be aware, and warn their families and friends and co-workers of what could happen in Missouri,"" Chapel said.","Chapell said, ""This consultation is to raise people's awareness, warning their families, friends, and colleagues about the situation that may occur in Missouri."""
“人们需要做好准备，无论是携带保释金前往密苏里州，还是让亲属知道自己在州内旅行”。,"""People need to be ready, whether it's bringing bail money with them, or letting relatives know they are traveling through the state.""","""Everyone needs to be prepared, whether it's carrying a bond to Missouri or letting family members know they are traveling within the state."""
