Source,Reference,Translation
Rewriting the Monetary-Policy Script,Ақша-несие саясатының сценарийін қайта жазсақ,Монетарлық саясаттың сценарийін қайта жазу
MUNICH – How long will major central banks blindly rely on rigid rules to control inflation and stimulate growth?,"МЮНХЕН – Әлемнің ең ірі орталық банктері инфляцияны ауыздықтап, өсімді ұлғайту үшін қашанғы қатаң ережелерге сүйене бермек?",Мюнхен – Қанша уақытқа дейін негізгі орталық банктер инфляцияны бақылауға және өсуімді стимулдеуге қатаң ережелерге сенімді болып қалады?
"Given the clear benefits of nimble monetary policy, central bankers need to open their eyes to the possibilities that flexibility affords.",Епті ақша-несие саясатының жақсы жақтарын ескере келе орталық банктер бейімделгіштікке де мән бере бастауы қажет.,"Nimble монетарлық саясаттың анық пайдасына қарамастан, орталық банктердің басшылары жұмсақтықтың ұсыратын мүмкіндіктерге көзін ашуы керек."
"The rule of thumb for monetary policymakers has long been that if inflation is below official target ranges, short-term interest rates should be set at a level that spurs spending and investment.","Ақша-несие саясатын жасаушылардың қалыптасқан дәстүрі – егер инфляция ресми болжалған диапазоннан көп уақыт төмен тұрса, қысқа мерзімді пайыздық үстемелер шығындар мен инвестицияға серпін беретіндей деңгейде белгіленуі керек.","Монетарлық саясат жүргізушілердің ескірген ережесі бойынша, егер инфляция ресми мақсаттық диапазондардан төмен болса, қысқа мерзімді пайыздық мөлшерлерді осылайша белгілеу керек, ол шығындық пен инвестицияларды көтереді."
"This approach has meant that once interest rates reach or approach zero, central banks have little choice but to activate large asset-purchase programs that are supposed to stimulate demand.",Бұл тәсілдің ерекшелігі – пайыздық үстемелер нөлге жақындағанда орталық банктердің сұранысты арттыру үшін активтерді сатып алу бағдарламаларын іске қосудан басқа амалы қалмайды.,"Бұл жақындағы қызықтықтардың нөлге жақын немесе нөлге жететін кезде, орталық банктерде сұранымды стимулдау үшін үлкен активтерді сатып алу бағдарламаларын іске асыруға аз қалған ештеңе қалмайды."
"When circumstances call for it, policymakers default to the predetermined scripts of neo-Keynesian economic models.","Егер жағдай соған жетсе, саяси шешім қабылдаушылар жаңа Кейнс экономикалық моделі негізіндегі белгілі сценарийлер бойынша дефолт жариялайды.","Жағдайлардың талап етуіне байланысты, саясаткерлер нео-Кейнсиандық экономикалық модельдердің алдын ала белгіленген сценарийлеріне көшеді."
"But in too many cases, those scripts have led us astray, because they assume that monetary policy has a measurable and foreseeable impact on demand and inflation.","Бірақ өте көп жағдайда бұл сценарийлер бізді шатастырады, себебі ақша-кредит саясатының сұраныс пен инфляцияға ықпалын өлшеуге және болжауға болады деп ойлайды.","Бірақ көптеген жағдайларда, оларға сенгенде, біздің жолымызға алып келеді, себебі монетарлық саясаттың сұранымға және инфляцияға әсер ететіндігіне сенеді."
There is plenty of reason to question this assumption.,Бірақ бұл тұжырымды жоққа шығаратын себептер жеткілікті.,Бұл болжамды сұраққа салудың көптеген себептері бар.
"For starters, households have not responded to ultra-low interest rates by saving less and spending more.","Біріншіден, отбасылар пайыздық үстеме тым төмен болса да, ақшаны аз сақтап, көп жұмсаған жоқ.","Алғашынан, үй шаруалары өте төменгі пайыздықтарға жауап ретінде сақтап қалуын азайтпаған және көбірек шығындаған жоқ."
"If savings no longer yield a return, people can’t afford big-ticket items or pay for retirement down the road.","Ақша жинау табыс келтірмейтін болса, адамдар қымбат заттар сатып ала бермейді, немесе кейін болатын зейнеттік демалысына ақша жинамайды.","Егер сақтықтардан кіріс бермейтін болса, адамдар қымбат заттарға сатып алуға немесе келешекте зейнеткерлікке қаражат таба алмайды."
"Likewise, companies today are faced with so much uncertainty and so many risks that ever-lower costs of capital have not enticed them to invest more.","Дәл сол сияқты тәуекел өте көп болғандықтан, компаниялар да әрі-сәрі күйде тұр, капиталдың бұрын болмаған деңгейге дейін арзандауы оларды көбірек инвестиция салуға итермелеген жоқ.","Сондай-ақ, бүгінде компаниялардың бетіне көптеген бейтаныс пен қауіптер тұрғандықтан, капиталдың төмендеуіне қарамастан, олардың инвестицияларын көбейтуге қызықтыруға көмектеспейді."
"It’s easy to see why, despite the data, predetermined formulas are attractive to monetary policymakers. The prevailing wisdom holds that in order to return the inflation rate to a preferred level, any slack in the economy must be eliminated.","Осы мәліметтерге қарамастан, ақша-несие саясатын жасаушылардың бұрыннан бар формулаларға неліктен сүйене беретінін түсіну оңай.","Оңайлықпен көруге болады, қандай болса да деректердің қарамастан, алдын ала белгіленген формулаларға қол жеткізу монетарлық саясаткерлерге тартымды. Бұл көзқарастың негізінде мынандай пікір тұр: экономикадағы кез келген бос қалған бөліктерді жою қажет, әйтсе де инфляциялық деңгейді қалаған деңгейге қайтару үшін."
