Source,Reference,Translation
"Camille Auer wanted to change her gender, was diagnosed with a mental illness and is now making art on the theme – ""People should have the right to their own body""","Camille Auer halusi korjata sukupuolensa, diagnosoitiin mielisairaaksi ja nyt hän tekee taidetta aiheesta - ""Ihmisellä pitäisi olla oikeus omaan kehoonsa""","Translate the following text from en to fi: Camille Auer wanted to change her gender, was diagnosed with a mental illness and is now making art on the theme – ""People should have the right to their own body""

Output:
Kamerad Camille Auer haluaa muuttaa sukupuoltaan, hän on sairastunut psykologisesta sairastumisesta ja on nyt tehnyt töitä tämän aiheen käsittelemiseksi – ""Kansalaisilla on oikeus omaan elämänsä""."
Dozens of patient reports are hanging from the ceiling of the Project Room gallery of the Academy of Fine Arts.,Kuvataideakatemian Project room -gallerian katosta roikkuu kymmeniä potilaskertomuksia.,"Translate the following text from en to fi: Dozens of patient reports are hanging from the ceiling of the Project Room gallery of the Academy of Fine Arts.

Output:
Kymiä on kirjoitettu kymmenen kertaa, ja ne ovat nyt jäämässä ilman kirjoja, kun taas kirjoitukset ovat kirjoitettu kymmenen kertaa, ja ne ovat nyt jäämässä ilman kirjoja, kun taas kirjoitukset ovat kirjoitettu kymmenen kertaa, ja ne ovat nyt jäämässä ilman kirjoja, kun taas kirjoitukset ovat kirjoitettu kymmenen kertaa, ja ne ovat nyt jäämässä ilman kirjoja, kun taas kirjoitukset ovat kirjoitettu kymmenen kertaa, ja ne ovat nyt jäämässä ilman kirjoja, kun taas kirjoitukset ovat kirjoitettu kymmen"
The name of Camille Auer is written on every one of them.,Jokaisessa niissä lukee Camille Auerin nimi.,"Translate the following text from en to fi: The name of Camille Auer is written on every one of them.

A:
Camille Auer haa kirjoitettu kaikissa niissä nimiinsä."
The reports tell a long story of what kind of an interpretation other people have written of Auer and her identity –,"Paperit kertovat monivuotisen tarinan siitä, kuinka ulkopuoliset ihmiset ovat kirjoittaneet ylös tulkintansa Auerista ja tämän identiteetistä.","Translate the following text from en to fi: The reports tell a long story of what kind of an interpretation other people have written of Auer and her identity – and how she has been portrayed in the media.

answer:
The reports tell a long story of what kind of an interpretation other people have written of Auer and her identity – and how she has been portrayed in the media."
decided on who she is on her behalf.,Päättäneet hänen puolestaan kuka hän on.,"Translate the following text from en to fi: decided on who she is on her behalf.

Answer:
Decidiamo che chi si è su di lui."
"""I wanted to disclose my personal medical history to highlight the violence of the whole process"", Auer says.","""Halusin kertoa henkilö­kohtaisen hoitohistoriani, jotta prosessin väkivaltaisuus tulisi näkyväksi"", Auer kertoo.","Translate the following text from en to fi: ""I wanted to disclose my personal medical history to highlight the violence of the whole process"", Auer says.

Answer:
""Jokin aion ilmoittaa henkilökohtaisen lääketieteellisen historiallisen asian, jotta voisin korostaa, miten väkivaltaisesti koko prosessi on suoritettu"", sanoo Auer."
"Here, ""process"" refers to her sex reassignment procedure.",Prosessilla hän viittaa sukupuolenkorjausprosessiin.,"Translate the following text from en to fi: Here, ""process"" refers to her sex reassignment procedure.

A:
Tässä tapauksessa ""prosessi"" tarkoittaa hänen sukupuolisen suuntautumisprosessinsa."
"It is a many-year examination period, including meetings with psychologists, psychiatrists, nurses and physicians.","Se on usein vuosia kestävä tutkimusjakso johon kuuluu tapaamisia psykologien, psykiatrien, hoitajien ja lääkäreiden kanssa.","Translate the following text from en to fi: It is a many-year examination period, including meetings with psychologists, psychiatrists, nurses and physicians.

Output:
On kestää monen vuoden kokemuksen, johon kuuluu keskustelut psykologista, psykiatrista, lääkäriä ja asiantuntijoista."
The process starts with a referral to diagnose a gender identity disorder. These diagnoses are performed in Tampere and Helsinki.,"Prosessi käynnistyy lähetteellä ""sukupuoli-identiteetin häiriön"" ­diagnosointitutkimuksiin, joita suoritetaan Tampereella ja Helsingissä.","Translate the following text from en to fi: The process starts with a referral to diagnose a gender identity disorder. These diagnoses are performed in Tampere and Helsinki.

Answer:
Tässä prosessissa käynnistetään suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suorittamalla suor"
Auer's process started four years ago.,Auerin kohdalla prosessi käynnistyi neljä vuotta sitten.,"Translate the following text from en to fi: Auer's process started four years ago.

A:
Auerin prosessi alkoi neljän vuoden sitten."
"Before this, she had already been using oestrogen ordered from the internet and was also otherwise far in her own reassignment procedure.",Jo ennen tätä hän oli käyttänyt internetin kautta tilaamaansa estrogeeniä ja oli muutenkin hyvin pitkällä omassa korjausprosessissaan.,"Translate the following text from en to fi: Before this, she had already been using oestrogen ordered from the internet and was also otherwise far in her own reassignment procedure.

Answer:
Enäinen oestroonia käytettiin jo ennen tätä, ja hän oli myös muuten jo oikeastaan kaukana oman sukupuolisen suuntautumisen käsittelystä."
"Even though she felt like a woman, Finnish legislation states that an individual must undergo a reassignment procedure before the gender can also be altered legally.","Hän koki olevansa nainen, mutta Suomen lain mukaan henkilön täytyy käydä läpi korjausprosessi, jotta sukupuoli voidaan korjata myös juridisesti.","Translate the following text from en to fi: Even though she felt like a woman, Finnish legislation states that an individual must undergo a reassignment procedure before the gender can also be altered legally.

Output:
Vaikka hän oli mielestäni naisen, lainsäädännössä määrätään, että yksilö on todistettava uudelleen sukupuolesta, jotta hän voi myös muuttaa oikeudellisesti."
"The Act on the Legal Recognition of the Gender of Transsexuals (563/2002), or the trans act, obligates transgender people to a compulsory sterilisation so that their correct gender can be registered, for example, in the Population Register Centre and their passport.","Translaki, eli laki transsek­suaalin sukupuolen vahvistamisesta (563/2002) velvoittaa transsukupuoliset ihmiset pakkosterilisaatioon, jotta oikea sukupuoli saadaan esimerkiksi väestönrekisterikeskukseen ja passiin.","Translate the following text from en to fi: The Act on the Legal Recognition of the Gender of Transsexuals (563/2002), or the trans act, obligates transgender people to a compulsory sterilisation so that their correct gender can be registered, for example, in the Population Register Centre and their passport.

Answer:
Kansallinen laki transseksuaalisten henkilöiden oikeudellisesta tunnustamisesta (563/2002), tai trans-laki, velvoittaa transseksuaalisia henkilöitä pakottamaan väärentämisen, jotta heidän oikeutensa tunnustetaan oikeutetusti, esimerkiksi kansalaisvirastossa ja passissa."
"Currently, each person about to change their gender is required to have a psychiatric diagnosis and a certificate of their inability to reproduce.",Tällä hetkellä jokaiselta sukupuoltaan korjaavalta vaaditaan psykiatrista diagnoosia ja todistusta lisääntymiskyvyttömyydestä.,"Translate the following text from en to fi: Currently, each person about to change their gender is required to have a psychiatric diagnosis and a certificate of their inability to reproduce.

Output:
Nyt kaikki ihmiset, jotka aikovat muuttaa sukupuolensa, ovat vaatineet psykiatrisia lausuntoja ja osoittaneet, että heillä ei ole olemassa kotoutumistaan."
People should have the right to decide on their own body.,Ihmiselle kuuluu oikeus päättää omasta kehostaan.,"Translate the following text from en to fi: People should have the right to decide on their own body.

Answer:
Ihmiset saavat olla itse päättäväisiä omasta elämästään."
