Source,Reference,Translation
Hnutí za občanská práva vydalo cestovní výstrahu pro Missouri,Civil rights group issues travel warning for Missouri,The civil rights movement issued a travel warning for Missouri
Národní asociace pro zvýhodňování barevných lidí (NAACP) zveřejnila varování pro barevné lidi cestující do Missouri na základě diskriminačních zásad státu a rasistických útoků.,The National Association for the Advancement of Colored People has put out an alert for people of color traveling to Missouri because of the state's discriminatory policies and racist attacks.,The National Association for the Advancement of Colored People (NAACP) issued a travel warning for people of color traveling to Missouri based on the state's discriminatory policies and racist attacks.
"„Cestovní doporučení NAACP pro stát Missouri, s účinností od 28. srpna 2017, vyzývá afroamerické cestující, návštěvníky a obyvatele Missouri, aby při cestování napříč státem dbali zvýšené pozornosti v důsledku série sporných rasově motivovaných incidentů, ke kterým v současné době dochází v celém státu,“ stojí v prohlášení asociace.","""The NAACP Travel Advisory for the state of Missouri, effective through August 28th, 2017, calls for African American travelers, visitors and Missourians to pay special attention and exercise extreme caution when traveling throughout the state given the series of questionable, race-based incidents occurring statewide recently, and noted therein,"" the group's statement reads.","""NAACP's travel advisory for the state of Missouri, effective August 28, 2017, is calling for African American travelers, visitors and residents to exercise extreme caution while traveling throughout the state due to a series of questionable, race-based incidents occurring statewide,"" the association's statement reads."
"NAACP uvedlo, že k tomuto kroku přistoupilo na základě současných zákonů státu Missouri, které znesnadňují obhajobu rasisticky motivovaných činů před soudem, stejně jako v důsledku jednání orgánů činných v trestním řízení, které nepřiměřeně cílí na menšiny.","A recent Missouri law making it harder for people to win discrimination lawsuits, as well as the state's law enforcement disproportionately targeting minorities prompted the group to issue the travel alert, the NAACP said.","The NAACP stated that it took this step based on current Missouri state laws that make it difficult to defend against racially motivated crimes in court, as well as the actions of law enforcement agencies that disproportionately target minorities."
„Dochází k porušování občanských práv.,"""You have violations of civil rights that are happening to people.","""Civil rights are being violated."""
"Lidé jsou zastavováni policisty jen kvůli barvě své pleti, jsou napadán nebo zabíjeni,“ uvedl pro Kansas City Star prezident NAACP pro Missouri Rod Chapel.","They're being pulled over because of their skin color, they're being beaten up or killed,"" the president of the Missouri NAACP, Rod Chapel, told The Kansas City Star.","""People are being stopped by police just because of the color of their skin, they are being assaulted or killed,"" said Rod Chapel, president of the NAACP for Missouri, to the Kansas City Star."
„Hromadí se nám dosud největší množství stížností.“,"""We are hearing complaints at a rate we haven't heard before.""","""We are still accumulating the largest number of complaints."""
"Jedná se o první varování svého druhu, které organizace vydala pro stát USA.",It is the first such warning that the organization has issued for a state in the US.,This is the first warning of its kind that the organization has issued for the United States.
"Mezi incidenty, které organizace citovala, byly rasově motivované nadávky směřované vůči studentům černé pleti na University of Missouri a smrt Toryho Sanderse, muže černé pleti z Tennessee.","The group cited incidents such as racial slurs against black students at the University of Missouri and the death of Tory Sanders, 28, a black man from Tennessee.","Among the incidents cited by the organization were racially motivated slurs directed at black students at the University of Missouri and the death of Tory Sanders, a black man from Tennessee."
"Sanders zemřel za sporných okolností na začátku letošního roku poté,co mu při cestování napříč státem došel benzín a policie jej uvrhla do vazby bez obvinění ze spáchání zločinu.","Sanders died under questionable circumstances earlier this year after he ran out of gas while traveling through the state, and was taken into custody by Missouri police without being accused of a crime.",Sanders died under disputed circumstances earlier this year after running out of gas while traveling across the state and being taken into custody by police without being charged with a crime.
