Source,Reference,Translation
"Президент России Владимир Путин подписал закон о введении административной ответственности за нарушение срока и порядка оплаты товаров (работ, услуг) при осуществлении закупок для государственных и муниципальных нужд.","Russian President Vladimir Putin has signed a law on the establishment of administrative liability for violating the deadline and procedures for payment of goods (works, services) as part of procurement for state and municipal needs.","Russian President Vladimir Putin signed a law introducing administrative liability for violating the terms and order of payment for goods (works, services) during the procurement of state and municipal needs.

Alternatively, a more formal translation could be:

The President of Russia, Vladimir Putin, signed a law establishing administrative responsibility for non-compliance with the terms and procedure for payment for goods (works, services) in the course of procurement for state and municipal requirements."
Этот закон призван решить весьма острую проблему неисполнения своих обязательств заказчиками при осуществлении государственных и муниципальных закупок.,This law is meant to solve the very serious issue of customers failing to fulfill their commitments as part of state and municipal procurements.,"This law is intended to resolve a very acute problem of non-performance of obligations by customers during the implementation of state and municipal procurements.

Note: 'заказчиками' can be translated to 'customers' or 'bidders', depending on the context. In this case, 'customers' seems more suitable as it refers to the entities that place orders for goods or services."
"Еще два года назад ситуация, когда предприниматели не могли получить оплату по уже исполненным государственным и муниципальным контрактам, была повсеместной.","Just two years ago, situations in which business owners were unable to collect payment for already-executed state and municipal contracts were widespread.","About two years ago, the situation in which entrepreneurs were unable to receive payment for already fulfilled state and municipal contracts was widespread."
Тогда же президент России дал поручение Генеральной прокуратуре РФ взять проблему на особый контроль.,"At that time, the Russian president tasked the Office of Prosecutor General of the Russian Federation with taking the issue under special control.","Then the President of Russia gave an order to the General Prosecutor's Office of the Russian Federation to take the issue under special control.

Alternatively, a more natural translation would be:

At the same time, the President of Russia instructed the General Prosecutor's Office of the Russian Federation to take the issue under special supervision."
"Потому что сами бизнесмены не могли справиться с недобросовестными заказчиками, которые заключали не подкрепленные финансированием контракты, всячески пытались уклониться от взятых обязательств по оплате и включали в договоры незаконные условия.","After all, businessmen couldn’t deal on their own with dishonest customers who signed agreements without financial backing, tried their best to get out of assumed payment commitments, and included illegal conditions in agreements.","Because the businessmen themselves were unable to cope with unscrupulous clients who concluded unfunded contracts, tried in every way to avoid fulfilling their obligations to pay, and included illegal conditions in the agreements."
Проблема была системной в целом в стране.,The problem was systemic throughout the entire country.,The problem was systemic in general across the country.
"С 2015 года в интересах защиты прав предпринимателей на получение оплаты по публичным заказам прокуратурой внесено 9,7 тыс. представлений, по результатам их рассмотрения к дисциплинарной ответственности привлечено 4,5 тыс. должностных лиц, к административной - 533, в следственные органы для организации процессуальных проверок представлено 75 материалов, по 46 из них возбуждены уголовные дела.","Since 2015, 9,700 petitions, in the interests of protecting the rights of business owners to receive payment for public contracts, were filed by the Office of the Prosecutor General: according to the results of their investigations, 4,500 officials were subject to disciplinary measures, and 533 were held administratively liable; 75 cases were submitted to the investigative authorities for procedural review, and criminal proceedings were initiated in 46 of them.","Since 2015, in the interests of protecting the rights of entrepreneurs to receive payment for public orders, the prosecutor's office has submitted 9,700 statements, as a result of their consideration, 4,500 officials have been brought to disciplinary responsibility, 533 to administrative - and 75 materials have been submitted to investigative bodies for the organization of procedural checks, with 46 of them resulting in the initiation of criminal cases."
В итоге была погашена задолженность перед предпринимателями на сумму более 66 млрд рублей.,"In sum, more than 66 billion rubles worth of debt owed to business owners was repaid.","In the end, the debt to entrepreneurs was settled for an amount of over 66 billion rubles."
Причем эти огромные суммы накапливались далеко не в результате неоплаты многомиллиардных контрактов.,"Notably, these vast sums were by no means accrued as a result of non-payment of multibillion-ruble contracts.","In particular, these enormous sums were not accumulated as a result of non-payment of multi-billion dollar contracts."
"К баснословным долгам привели многочисленные, систематические задержки по оплате услуг предпринимателям на куда более скромные суммы.",Numerous systematic delays in payment for services to business owners for considerably more modest amounts led to these jaw-dropping debts.,"The numerous, systematic delays in paying services to entrepreneurs led to astronomical debts on much smaller sums."
Вот характерный случай.,Here is a typical case.,"Here's the translation of the given Russian text to English:

    This is a typical case."
Руководитель небольшой компании выиграл конкурс на оказание услуг по социальным перевозкам на несколько миллионов рублей.,The head of a small company won a tender for the provision of social transport services worth several million rubles.,The head of a small company won a competition for providing social transportation services for several million rubles.
"Человек вложил все свои оборотные средства, полностью выполнил обязательства, но положенные деньги в срок не получил.","The person invested all of their working capital, fully satisfied their commitments, but didn’t receive the allotted money when it was due.","The person invested all their liquid assets, fully fulfilled their obligations, but did not receive the due money on time.

Here's a more natural translation:

The person invested all their liquid funds, fulfilled all their commitments, but did not receive the expected payment on schedule."
"Результат - нарастающий финансовый ком из долгов по зарплатам, налогам, кредитам, который привел бы к банкротству, если бы предприниматель не обратился за помощью в прокуратуру.","The result is an escalating financial snowball comprised of payroll, tax, and loan liabilities, which would have led to bankruptcy if the business owner hadn’t approached the prosecutor’s office for assistance.","Translation: 

The result is a growing financial profit from debts for wages, taxes, and loans, which would lead to bankruptcy if the entrepreneur had not turned to the prosecutor's office for help."
Сейчас в ряде регионов проблему удалось максимально нивелировать.,"Now, in a number of regions, they have managed to mitigate the problem to the greatest extent possible.","The translation of the given Russian text to English is:

Now in several regions, the problem has been largely neutralized.

However, a more literal translation would be:

Now in a number of regions, the problem has been maximally leveled out.

The word ""нивелировать"" (nivelirovat') can be translated to English as ""to neutralize"" or ""to level out"", depending on the context. In this case, it seems to imply that the problem has been significantly reduced or eliminated."
"Тем не менее по состоянию на первое полугодие 2017 года совокупный объем долга по государственным и муниципальным контрактам, выявленный прокурорами субъектов Российской Федерации, составил около 27,4 млрд рублей.","Nevertheless, as of the first half of 2017, the total amount of debt related to state and municipal contracts, identified by the prosecutors of the constituent entities of the Russian Federation, amounted to approximately 27.4 billion rubles.","Despite this, as of the first half of 2017, the total amount of debt on state and municipal contracts identified by prosecutors of the subjects of the Russian Federation was approximately 27.4 billion rubles."
"В регионах, где показатели задолженности продолжают достигать критических значений, прокуратура работает в режиме ручного антикризисного управления.","In the regions where debt indicators continue to climb to critical levels, the prosecutor’s office has adopted a hands-on approach to crisis management.","In regions where debt indicators continue to reach critical levels, the prosecutor's office is working in a manual crisis management mode."
"Генеральный прокурор лично проводит выездные совещания с представителями местной власти, на которых предметно разбираются все вскрытые прокурорами нарушения и меры по незамедлительному их устранению.","The prosecutor general is personally holding on-site meetings with local officials, during which they substantively examine all of the violations uncovered by the prosecutors and the measures aimed at their immediate rectification.","The General Prosecutor personally conducts field meetings with local authority representatives, where all the violations uncovered by the prosecutors are thoroughly discussed and measures for their immediate elimination are determined."
Такие оперативные совещания в этом году уже прошли в Ярославле и Екатеринбурге.,"This year, these types of briefing sessions have already taken place in Yaroslavl and Yekaterinburg.",Such operational meetings have already taken place this year in Yaroslavl and Yekaterinburg.
