Source,Reference,Translation
"Last week, the broadcast of period drama “Beauty Private Kitchen” was temporarily halted, and accidentally triggered heated debate about faked ratings of locally produced dramas.",上周，古装剧《美人私房菜》临时停播，意外引发了关于国产剧收视率造假的热烈讨论。,上周，时装剧《美人私房菜》的播出被暂停，意外引发了关于国产剧收视率造假的热烈讨论。
Civil rights group issues travel warning for Missouri,民权团体针对密苏里州发出旅行警告,公民权利组织发布针对密苏里州的旅行警告
The National Association for the Advancement of Colored People has put out an alert for people of color traveling to Missouri because of the state's discriminatory policies and racist attacks.,由于密苏里州的歧视性政策和种族主义袭击，美国有色人种促进协会 (NAACP) 向准备前往密苏里州出游的有色人群发出旅行警告。,美国有色人种促进会（NAACP）已经发布了针对前往密苏里州的有色人种旅行者的警告，因为该州的歧视政策和种族主义袭击。
"""The NAACP Travel Advisory for the state of Missouri, effective through August 28th, 2017, calls for African American travelers, visitors and Missourians to pay special attention and exercise extreme caution when traveling throughout the state given the series of questionable, race-based incidents occurring statewide recently, and noted therein,"" the group's statement reads.",“2017 年 8 月 28 日生效的 NAACP 密苏里州旅行咨询中呼吁，因近期密苏里州发生了一系列可疑的种族性事件，所有非裔美籍旅行者、游客以及密苏里州人在密苏里州旅行时应特别注意并采取极其谨慎的态度，特此告知，”该团体的声明宣称。,美国全国有色人种协进会（NAACP）针对密苏里州的旅行警告，自2017年8月28日起生效，呼吁非裔美国旅行者、游客和密苏里州民众在旅行途中特别注意，并在密苏里州境内旅行时要极度谨慎，因为最近密苏里州境内发生了一系列可疑的种族主义事件。该组织的声明写道：
"A recent Missouri law making it harder for people to win discrimination lawsuits, as well as the state's law enforcement disproportionately targeting minorities prompted the group to issue the travel alert, the NAACP said.",NAACP 指出，最近通过的一项密苏里州法律使得人们更难赢得歧视诉讼，该州执法也一定程度上针对少数群体，这些现象促使该组织发布了旅行警告。,最近密苏里州通过的一项法律使得人们更难赢得歧视诉讼案，同时该州执法部门不成比例地针对少数族裔，这些原因促使该组织发布了旅行警告，全国有色人种协进会（NAACP）表示。
"""You have violations of civil rights that are happening to people.",侵犯公民权利的行为正发生在人们身上。,"""你看到人们的公民权利遭到侵犯。
 

(Note: I translated the text into Simplified Chinese. If you need Traditional Chinese, please let me know.)

Alternatively, a more literal translation could be:
""人们的公民权利遭到侵犯。

However, the first translation I provided is more idiomatic and natural-sounding in Chinese."
"They're being pulled over because of their skin color, they're being beaten up or killed,"" the president of the Missouri NAACP, Rod Chapel, told The Kansas City Star.",他们因肤色被停车盘问，被殴打或被杀害，”密苏里州 NAACP 主席罗德·查培尔告诉堪萨斯城星报 (The Kansas City Star)。,他们因为肤色而被拦下，他们被殴打或被杀害，”密苏里州NAACP主席罗德·查佩尔（Rod Chapel）告诉堪萨斯城明星报。
"""We are hearing complaints at a rate we haven't heard before.""",“我们收到了许多投诉，数量前所未有。”,"我们从未听到过如此频繁的投诉。

(Alternate translation: 我们听到投诉的频率前所未有。)

Note: Both translations convey the same meaning, but the first one uses a more common Chinese expression to emphasize the unprecedented frequency of complaints."
It is the first such warning that the organization has issued for a state in the US.,这是该组织在美国针对某个州发布的第一个此类警告。,这是该组织针对美国一州发布的首个此类警告。
"The group cited incidents such as racial slurs against black students at the University of Missouri and the death of Tory Sanders, 28, a black man from Tennessee.",该组织援引了密苏里大学对黑人学生的种族诽谤以及 28 岁田纳西州黑人男性托利·桑德斯的死亡事件。,该团体援引了诸如密苏里大学对黑人学生的种族歧视言论以及田纳西州28岁的黑人男子托里·桑德斯（Tory Sanders）的死亡等事件。
